period,minutes_remaining,seconds_remaning,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_made_flag,game_date,HTM,opponent
12780,3,10,35,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,0,20210404,ATL,GSW
12781,3,5,20,Driving Floating Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,68,81,1,20210404,ATL,GSW
12782,3,4,57,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,193,172,0,20210404,ATL,GSW
12783,3,3,48,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,20,179,100,1,20210404,ATL,GSW
12784,3,3,31,Running Pull-Up Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-93,246,0,20210404,ATL,GSW
12785,3,2,8,Driving Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,4,71,1,20210404,ATL,GSW
12786,3,1,45,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,25,16,259,0,20210404,ATL,GSW
12787,3,0,2,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,90,238,1,20210404,ATL,GSW
12788,4,5,24,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,200,147,0,20210404,ATL,GSW
12789,4,2,38,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-41,265,1,20210404,ATL,GSW
12790,4,1,42,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,31,246,0,20210404,ATL,GSW
12791,4,0,32,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,20210404,ATL,GSW
12792,4,0,16,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-186,191,0,20210404,ATL,GSW
12793,4,0,2,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,237,0,20210404,ATL,GSW
12794,1,10,7,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,127,235,1,20210406,GSW,MIL
12795,1,7,36,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-3,26,1,20210406,GSW,MIL
12796,1,4,30,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,-4,98,0,20210406,GSW,MIL
12797,1,4,25,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,55,1,20210406,GSW,MIL
12798,1,1,27,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,140,0,20210406,GSW,MIL
12799,2,1,32,Pullup Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,144,158,1,20210406,GSW,MIL
12800,2,0,1,Jump Shot,Above the Break 3,Center(C),24+ ft.,34,-26,342,0,20210406,GSW,MIL
12801,3,9,41,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,169,209,0,20210406,GSW,MIL
12802,3,9,0,Driving Finger Roll Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,30,37,1,20210406,GSW,MIL
12803,3,6,53,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-143,248,0,20210406,GSW,MIL
12804,3,5,58,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,196,167,1,20210406,GSW,MIL
12805,3,5,28,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,20210406,GSW,MIL
12806,3,5,5,Driving Finger Roll Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,38,0,20210406,GSW,MIL
12807,3,3,5,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,-25,286,1,20210406,GSW,MIL
12808,3,2,4,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,5,26,1,20210406,GSW,MIL
12809,3,0,6,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-117,251,1,20210406,GSW,MIL
12810,4,7,31,Driving Finger Roll Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,53,1,20210406,GSW,MIL
12811,4,4,44,Running Pull-Up Jump Shot,Above the Break 3,Center(C),24+ ft.,27,62,269,0,20210406,GSW,MIL
12812,4,3,13,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-14,34,1,20210406,GSW,MIL
12813,4,2,24,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,-7,289,1,20210406,GSW,MIL
12814,4,1,6,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,21,-109,184,1,20210406,GSW,MIL
12815,1,11,17,Running Pull-Up Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,174,211,0,20210409,GSW,WAS
12816,1,10,14,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-9,22,1,20210409,GSW,WAS
12817,1,7,15,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-23,23,1,20210409,GSW,WAS
12818,1,6,35,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-197,195,0,20210409,GSW,WAS
12819,1,4,52,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-122,253,1,20210409,GSW,WAS
12820,1,3,41,Turnaround Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,120,178,0,20210409,GSW,WAS
12821,1,2,47,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-164,227,1,20210409,GSW,WAS
12822,1,2,15,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-32,7,1,20210409,GSW,WAS
12823,1,1,3,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,27,-82,267,0,20210409,GSW,WAS
12824,2,4,34,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,190,176,0,20210409,GSW,WAS
12825,2,4,23,Running Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,10,25,1,20210409,GSW,WAS
12826,2,3,33,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,21,78,0,20210409,GSW,WAS
12827,2,1,8,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,9,32,0,20210409,GSW,WAS
12828,2,0,49,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-115,248,1,20210409,GSW,WAS
12829,2,0,1,Running Pull-Up Jump Shot,Above the Break 3,Center(C),24+ ft.,33,89,323,0,20210409,GSW,WAS
12830,3,9,52,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,164,201,1,20210409,GSW,WAS
12831,3,8,22,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-195,152,1,20210409,GSW,WAS
12832,3,6,11,Pullup Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,14,-60,132,0,20210409,GSW,WAS
12833,3,4,6,Driving Finger Roll Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-24,32,0,20210409,GSW,WAS
12834,3,3,12,Jump Shot,Above the Break 3,Center(C),24+ ft.,28,65,276,0,20210409,GSW,WAS
12835,3,1,33,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,-41,114,0,20210409,GSW,WAS
12836,3,1,7,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-13,20,0,20210409,GSW,WAS
12837,4,4,8,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-11,20,1,20210409,GSW,WAS
12838,4,3,29,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,126,271,0,20210409,GSW,WAS
12839,4,0,33,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-3,8,1,20210409,GSW,WAS
12840,1,10,55,Jump Shot,Above the Break 3,Center(C),24+ ft.,31,0,312,0,20210410,GSW,HOU
12841,1,6,38,Jump Shot,Above the Break 3,Center(C),24+ ft.,28,75,273,0,20210410,GSW,HOU
12842,1,5,16,Driving Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,47,1,20210410,GSW,HOU
12843,1,2,14,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,30,-141,275,1,20210410,GSW,HOU
12844,1,1,53,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,81,273,0,20210410,GSW,HOU
12845,2,2,27,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,234,75,0,20210410,GSW,HOU
12846,2,1,33,Running Pull-Up Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-90,268,1,20210410,GSW,HOU
12847,2,0,36,Step Back Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-109,163,1,20210410,GSW,HOU
12848,3,11,41,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,22,225,25,0,20210410,GSW,HOU
12849,3,8,36,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-133,235,1,20210410,GSW,HOU
12850,3,5,51,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,27,-4,279,1,20210410,GSW,HOU
12851,3,4,42,Driving Finger Roll Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,11,78,1,20210410,GSW,HOU
12852,3,3,36,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,110,267,1,20210410,GSW,HOU
12853,3,2,34,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,161,247,1,20210410,GSW,HOU
12854,3,1,15,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-169,213,1,20210410,GSW,HOU
12855,3,0,48,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,18,29,1,20210410,GSW,HOU
12856,3,0,32,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,33,-131,303,0,20210410,GSW,HOU
12857,3,0,2,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-211,130,0,20210410,GSW,HOU
12858,4,3,17,Driving Floating Jump Shot,Mid-Range,Right Side(R),8-16 ft.,10,94,55,0,20210410,GSW,HOU
12859,4,1,45,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,17,8,1,20210410,GSW,HOU
12860,4,1,2,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,26,-35,261,1,20210410,GSW,HOU
12861,1,11,5,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,232,57,1,20210412,GSW,DEN
12862,1,10,29,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,120,244,1,20210412,GSW,DEN
12863,1,9,18,Pullup Jump shot,Right Corner 3,Right Side(R),24+ ft.,24,233,69,0,20210412,GSW,DEN
12864,1,8,10,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,51,264,0,20210412,GSW,DEN
12865,1,6,36,Fadeaway Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,236,1,20210412,GSW,DEN
12866,1,4,32,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,31,-106,293,1,20210412,GSW,DEN
12867,1,2,7,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,31,-94,301,1,20210412,GSW,DEN
12868,1,1,40,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,9,29,1,20210412,GSW,DEN
12869,1,1,16,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,133,235,0,20210412,GSW,DEN
12870,2,4,31,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,239,1,20210412,GSW,DEN
12871,2,4,7,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,6,39,1,20210412,GSW,DEN
12872,2,3,27,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,13,29,1,20210412,GSW,DEN
12873,2,2,24,Fadeaway Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-70,71,0,20210412,GSW,DEN
12874,3,8,42,Jump Shot,Above the Break 3,Center(C),24+ ft.,28,39,281,0,20210412,GSW,DEN
12875,3,8,15,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,192,1,20210412,GSW,DEN
12876,3,7,7,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-1,1,20210412,GSW,DEN
12877,3,6,5,Running Pull-Up Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,30,127,278,1,20210412,GSW,DEN
12878,3,3,9,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,179,221,1,20210412,GSW,DEN
12879,3,2,12,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-10,260,0,20210412,GSW,DEN
12880,3,1,19,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,213,1,20210412,GSW,DEN
12881,3,0,0,Running Pull-Up Jump Shot,Above the Break 3,Center(C),24+ ft.,36,7,369,0,20210412,GSW,DEN
12882,4,3,23,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,17,11,0,20210412,GSW,DEN
12883,4,2,52,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,214,153,0,20210412,GSW,DEN
12884,4,0,58,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,142,239,0,20210412,GSW,DEN
12885,1,10,44,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,172,1,20210414,OKC,GSW
12886,1,9,57,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-182,181,0,20210414,OKC,GSW
12887,1,8,21,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-204,169,0,20210414,OKC,GSW
12888,1,7,10,Step Back Jump shot,Right Corner 3,Right Side(R),24+ ft.,23,226,48,1,20210414,OKC,GSW
12889,1,5,35,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-23,12,0,20210414,OKC,GSW
12890,1,2,9,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-130,241,1,20210414,OKC,GSW
12891,1,0,39,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,27,29,278,0,20210414,OKC,GSW
12892,2,3,58,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,184,0,20210414,OKC,GSW
12893,2,2,34,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,231,27,1,20210414,OKC,GSW
12894,2,2,14,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,20210414,OKC,GSW
12895,2,1,23,Step Back Jump shot,Left Corner 3,Left Side(L),24+ ft.,23,-232,34,1,20210414,OKC,GSW
12896,2,0,34,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,183,226,0,20210414,OKC,GSW
12897,3,11,19,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,14,1,1,20210414,OKC,GSW
12898,3,9,33,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,137,205,1,20210414,OKC,GSW
12899,3,6,10,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,134,248,1,20210414,OKC,GSW
12900,3,5,33,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,141,262,1,20210414,OKC,GSW
12901,3,4,21,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-144,204,1,20210414,OKC,GSW
12902,3,2,4,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,20210414,OKC,GSW
12903,3,1,36,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,194,1,20210414,OKC,GSW
12904,3,1,10,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,38,247,1,20210414,OKC,GSW
12905,1,11,9,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-178,174,0,20210415,CLE,GSW
12906,1,9,56,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,173,0,20210415,CLE,GSW
12907,1,9,12,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,5,20,1,20210415,CLE,GSW
12908,1,8,5,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,122,0,20210415,CLE,GSW
12909,1,4,2,Jump Shot,Above the Break 3,Center(C),24+ ft.,31,30,314,0,20210415,CLE,GSW
12910,1,2,37,Floating Jump shot,Mid-Range,Center(C),16-24 ft.,20,-22,204,0,20210415,CLE,GSW
12911,1,0,32,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,20210415,CLE,GSW
12912,1,0,0,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,121,255,0,20210415,CLE,GSW
12913,2,4,35,Running Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-3,8,1,20210415,CLE,GSW
12914,2,2,3,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,8,16,1,20210415,CLE,GSW
12915,2,1,45,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,20210415,CLE,GSW
12916,2,1,1,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,36,183,319,0,20210415,CLE,GSW
12917,2,0,28,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-232,101,0,20210415,CLE,GSW
12918,3,11,44,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,226,111,0,20210415,CLE,GSW
12919,3,10,36,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,20210415,CLE,GSW
12920,3,5,58,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,20210415,CLE,GSW
12921,3,4,7,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,14,6,0,20210415,CLE,GSW
12922,3,3,7,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,0,20210415,CLE,GSW
12923,3,1,34,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,34,149,307,1,20210415,CLE,GSW
12924,3,1,5,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-172,217,1,20210415,CLE,GSW
12925,3,0,37,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,233,0,20210415,CLE,GSW
12926,4,5,8,Fadeaway Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,-43,96,1,20210415,CLE,GSW
12927,4,3,28,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,166,206,1,20210415,CLE,GSW
12928,4,3,7,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,30,-158,259,1,20210415,CLE,GSW
12929,4,1,50,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,0,20210415,CLE,GSW
12930,1,10,31,Driving Finger Roll Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,43,0,20210417,BOS,GSW
12931,1,10,5,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-133,209,1,20210417,BOS,GSW
12932,1,6,28,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,171,0,20210417,BOS,GSW
12933,1,6,1,Step Back Jump shot,Mid-Range,Center(C),16-24 ft.,21,43,209,1,20210417,BOS,GSW
12934,1,4,4,Running Pull-Up Jump Shot,Above the Break 3,Center(C),24+ ft.,27,82,267,1,20210417,BOS,GSW
12935,1,3,42,Running Pull-Up Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-92,261,0,20210417,BOS,GSW
12936,1,3,15,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-21,8,1,20210417,BOS,GSW
12937,1,2,54,Running Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,20210417,BOS,GSW
12938,1,1,45,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,246,0,20210417,BOS,GSW
12939,2,3,2,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,125,262,0,20210417,BOS,GSW
12940,2,1,53,Hook Shot,Mid-Range,Left Side(L),16-24 ft.,22,-209,73,1,20210417,BOS,GSW
12941,2,1,29,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,25,60,247,1,20210417,BOS,GSW
12942,2,0,54,Driving Floating Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,78,74,0,20210417,BOS,GSW
12943,3,9,17,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,138,239,0,20210417,BOS,GSW
12944,3,8,49,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-174,196,1,20210417,BOS,GSW
12945,3,6,10,Running Pull-Up Jump Shot,Above the Break 3,Center(C),24+ ft.,31,-19,319,1,20210417,BOS,GSW
12946,3,5,47,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,30,-163,260,1,20210417,BOS,GSW
12947,3,4,29,Step Back Jump shot,Mid-Range,Center(C),16-24 ft.,17,0,176,0,20210417,BOS,GSW
12948,3,1,56,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,30,-185,242,1,20210417,BOS,GSW
12949,3,0,51,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,166,237,0,20210417,BOS,GSW
12950,3,0,31,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,27,-50,275,1,20210417,BOS,GSW
12951,4,5,45,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,23,-97,218,1,20210417,BOS,GSW
12952,4,4,10,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,135,223,1,20210417,BOS,GSW
12953,4,2,20,Jump Shot,Above the Break 3,Center(C),24+ ft.,28,87,270,0,20210417,BOS,GSW
12954,4,0,58,Driving Floating Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-45,74,0,20210417,BOS,GSW
12955,4,0,18,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,112,1,20210417,BOS,GSW
12956,4,0,10,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,41,138,388,0,20210417,BOS,GSW
12957,1,10,55,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,157,214,0,20210419,PHI,GSW
12958,1,10,6,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-154,209,0,20210419,PHI,GSW
12959,1,5,29,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,107,251,1,20210419,PHI,GSW
12960,1,5,5,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-128,249,1,20210419,PHI,GSW
12961,1,2,28,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,36,17,0,20210419,PHI,GSW
12962,1,1,44,Cutting Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,1,20210419,PHI,GSW
12963,1,0,40,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,8,13,0,20210419,PHI,GSW
12964,1,0,0,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,24,281,1,20210419,PHI,GSW
12965,2,5,4,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,20210419,PHI,GSW
12966,2,4,1,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,154,206,1,20210419,PHI,GSW
12967,2,3,4,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,20210419,PHI,GSW
12968,2,1,6,Running Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,13,0,1,20210419,PHI,GSW
12969,2,0,46,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,134,235,0,20210419,PHI,GSW
12970,2,0,1,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,-18,283,0,20210419,PHI,GSW
12971,3,10,53,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,0,20210419,PHI,GSW
12972,3,8,11,Pullup Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,98,176,0,20210419,PHI,GSW
12973,3,6,6,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,-5,269,0,20210419,PHI,GSW
12974,3,3,38,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,29,28,289,1,20210419,PHI,GSW
12975,3,3,18,Pullup Jump shot,Mid-Range,Center(C),16-24 ft.,20,32,199,0,20210419,PHI,GSW
12976,3,1,21,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,252,0,20210419,PHI,GSW
12977,3,0,19,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-8,32,0,20210419,PHI,GSW
12978,3,0,0,Running Pull-Up Jump Shot,Above the Break 3,Center(C),24+ ft.,29,-2,299,0,20210419,PHI,GSW
12979,4,6,7,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,40,282,1,20210419,PHI,GSW
12980,4,5,42,Pullup Jump shot,Mid-Range,Center(C),16-24 ft.,21,22,210,0,20210419,PHI,GSW
12981,4,4,1,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,65,258,1,20210419,PHI,GSW
12982,4,2,54,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,28,73,279,1,20210419,PHI,GSW
12983,4,2,1,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,137,236,1,20210419,PHI,GSW
12984,4,1,8,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,29,8,290,1,20210419,PHI,GSW
12985,1,11,41,Driving Layup Shot,Mid-Range,Right Side(R),8-16 ft.,12,99,77,1,20210421,WAS,GSW
12986,1,11,10,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,150,245,0,20210421,WAS,GSW
12987,1,8,50,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,221,150,0,20210421,WAS,GSW
12988,1,6,3,Pullup Jump shot,Mid-Range,Center(C),16-24 ft.,17,-9,172,0,20210421,WAS,GSW
12989,1,3,36,Driving Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,20,1,20210421,WAS,GSW
12990,1,2,3,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,30,51,303,0,20210421,WAS,GSW
12991,1,0,48,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,31,-46,316,0,20210421,WAS,GSW
12992,1,0,9,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,5,27,0,20210421,WAS,GSW
12993,2,5,15,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,141,263,0,20210421,WAS,GSW
12994,2,3,17,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,122,260,0,20210421,WAS,GSW
12995,3,11,26,Driving Floating Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,51,63,0,20210421,WAS,GSW
